id,item_id,dept_id,cat_id,store_id,state_id,d,sales,date,wm_yr_wk,weekday,wday,month,year,event_name_1,event_type_1,event_name_2,event_type_2,snap_CA,snap_TX,snap_WI,sell_price,day_of_week
HOUSEHOLD_2_476_CA_1_validation,HOUSEHOLD_2_476,HOUSEHOLD_2,HOUSEHOLD,CA_1,CA,1620,0,2015-07-06,11523.0,Monday,3.0,7.0,2015.0,,,,,1.0,1.0,1.0,3.97,3.0
FOODS_1_006_TX_3_validation,FOODS_1_006,FOODS_1,FOODS,TX_3,TX,1621,1,2015-07-07,11523.0,Tuesday,4.0,7.0,2015.0,,,,,1.0,1.0,0.0,2.24,4.0
FOODS_1_061_TX_1_validation,FOODS_1_061,FOODS_1,FOODS,TX_1,TX,1621,1,2015-07-07,11523.0,Tuesday,4.0,7.0,2015.0,,,,,1.0,1.0,0.0,2.24,4.0
FOODS_1_088_TX_3_validation,FOODS_1_088,FOODS_1,FOODS,TX_3,TX,1621,0,2015-07-07,11523.0,Tuesday,4.0,7.0,2015.0,,,,,1.0,1.0,0.0,5.28,4.0
FOODS_3_302_WI_1_validation,FOODS_3_302,FOODS_3,FOODS,WI_1,WI,1621,10,2015-07-07,11523.0,Tuesday,4.0,7.0,2015.0,,,,,1.0,1.0,0.0,1.5,4.0
FOODS_3_446_TX_2_validation,FOODS_3_446,FOODS_3,FOODS,TX_2,TX,1621,5,2015-07-07,11523.0,Tuesday,4.0,7.0,2015.0,,,,,1.0,1.0,0.0,1.18,4.0
FOODS_3_610_WI_2_validation,FOODS_3_610,FOODS_3,FOODS,WI_2,WI,1621,1,2015-07-07,11523.0,Tuesday,4.0,7.0,2015.0,,,,,1.0,1.0,0.0,1.98,4.0
FOODS_3_783_WI_3_validation,FOODS_3_783,FOODS_3,FOODS,WI_3,WI,1621,0,2015-07-07,11523.0,Tuesday,4.0,7.0,2015.0,,,,,1.0,1.0,0.0,5.44,4.0
HOBBIES_1_035_WI_2_validation,HOBBIES_1_035,HOBBIES_1,HOBBIES,WI_2,WI,1621,0,2015-07-07,11523.0,Tuesday,4.0,7.0,2015.0,,,,,1.0,1.0,0.0,2.12,4.0
HOBBIES_1_163_CA_2_validation,HOBBIES_1_163,HOBBIES_1,HOBBIES,CA_2,CA,1621,0,2015-07-07,11523.0,Tuesday,4.0,7.0,2015.0,,,,,1.0,1.0,0.0,9.42,4.0
HOBBIES_1_321_CA_1_validation,HOBBIES_1_321,HOBBIES_1,HOBBIES,CA_1,CA,1621,0,2015-07-07,11523.0,Tuesday,4.0,7.0,2015.0,,,,,1.0,1.0,0.0,6.68,4.0
HOUSEHOLD_1_055_CA_2_validation,HOUSEHOLD_1_055,HOUSEHOLD_1,HOUSEHOLD,CA_2,CA,1621,3,2015-07-07,11523.0,Tuesday,4.0,7.0,2015.0,,,,,1.0,1.0,0.0,3.97,4.0
HOUSEHOLD_1_260_TX_1_validation,HOUSEHOLD_1_260,HOUSEHOLD_1,HOUSEHOLD,TX_1,TX,1621,0,2015-07-07,11523.0,Tuesday,4.0,7.0,2015.0,,,,,1.0,1.0,0.0,2.97,4.0
HOUSEHOLD_1_280_WI_2_validation,HOUSEHOLD_1_280,HOUSEHOLD_1,HOUSEHOLD,WI_2,WI,1621,2,2015-07-07,11523.0,Tuesday,4.0,7.0,2015.0,,,,,1.0,1.0,0.0,4.97,4.0
HOUSEHOLD_1_329_WI_3_validation,HOUSEHOLD_1_329,HOUSEHOLD_1,HOUSEHOLD,WI_3,WI,1621,1,2015-07-07,11523.0,Tuesday,4.0,7.0,2015.0,,,,,1.0,1.0,0.0,4.94,4.0
HOUSEHOLD_1_488_TX_3_validation,HOUSEHOLD_1_488,HOUSEHOLD_1,HOUSEHOLD,TX_3,TX,1621,2,2015-07-07,11523.0,Tuesday,4.0,7.0,2015.0,,,,,1.0,1.0,0.0,9.98,4.0
HOUSEHOLD_2_164_CA_1_validation,HOUSEHOLD_2_164,HOUSEHOLD_2,HOUSEHOLD,CA_1,CA,1621,1,2015-07-07,11523.0,Tuesday,4.0,7.0,2015.0,,,,,1.0,1.0,0.0,8.47,4.0
HOUSEHOLD_2_328_TX_1_validation,HOUSEHOLD_2_328,HOUSEHOLD_2,HOUSEHOLD,TX_1,TX,1621,0,2015-07-07,11523.0,Tuesday,4.0,7.0,2015.0,,,,,1.0,1.0,0.0,7.47,4.0
HOUSEHOLD_2_408_TX_3_validation,HOUSEHOLD_2_408,HOUSEHOLD_2,HOUSEHOLD,TX_3,TX,1621,0,2015-07-07,11523.0,Tuesday,4.0,7.0,2015.0,,,,,1.0,1.0,0.0,8.48,4.0
HOUSEHOLD_2_476_CA_1_validation,HOUSEHOLD_2_476,HOUSEHOLD_2,HOUSEHOLD,CA_1,CA,1621,0,2015-07-07,11523.0,Tuesday,4.0,7.0,2015.0,,,,,1.0,1.0,0.0,3.97,4.0
FOODS_1_006_TX_3_validation,FOODS_1_006,FOODS_1,FOODS,TX_3,TX,1622,0,2015-07-08,11523.0,Wednesday,5.0,7.0,2015.0,,,,,1.0,0.0,1.0,2.24,5.0
FOODS_1_061_TX_1_validation,FOODS_1_061,FOODS_1,FOODS,TX_1,TX,1622,2,2015-07-08,11523.0,Wednesday,5.0,7.0,2015.0,,,,,1.0,0.0,1.0,2.24,5.0
FOODS_1_088_TX_3_validation,FOODS_1_088,FOODS_1,FOODS,TX_3,TX,1622,0,2015-07-08,11523.0,Wednesday,5.0,7.0,2015.0,,,,,1.0,0.0,1.0,5.28,5.0
FOODS_3_302_WI_1_validation,FOODS_3_302,FOODS_3,FOODS,WI_1,WI,1622,3,2015-07-08,11523.0,Wednesday,5.0,7.0,2015.0,,,,,1.0,0.0,1.0,1.5,5.0
FOODS_3_446_TX_2_validation,FOODS_3_446,FOODS_3,FOODS,TX_2,TX,1622,4,2015-07-08,11523.0,Wednesday,5.0,7.0,2015.0,,,,,1.0,0.0,1.0,1.18,5.0
FOODS_3_610_WI_2_validation,FOODS_3_610,FOODS_3,FOODS,WI_2,WI,1622,1,2015-07-08,11523.0,Wednesday,5.0,7.0,2015.0,,,,,1.0,0.0,1.0,1.98,5.0
FOODS_3_783_WI_3_validation,FOODS_3_783,FOODS_3,FOODS,WI_3,WI,1622,0,2015-07-08,11523.0,Wednesday,5.0,7.0,2015.0,,,,,1.0,0.0,1.0,5.44,5.0
HOBBIES_1_035_WI_2_validation,HOBBIES_1_035,HOBBIES_1,HOBBIES,WI_2,WI,1622,0,2015-07-08,11523.0,Wednesday,5.0,7.0,2015.0,,,,,1.0,0.0,1.0,2.12,5.0
HOBBIES_1_163_CA_2_validation,HOBBIES_1_163,HOBBIES_1,HOBBIES,CA_2,CA,1622,0,2015-07-08,11523.0,Wednesday,5.0,7.0,2015.0,,,,,1.0,0.0,1.0,9.42,5.0
HOBBIES_1_321_CA_1_validation,HOBBIES_1_321,HOBBIES_1,HOBBIES,CA_1,CA,1622,3,2015-07-08,11523.0,Wednesday,5.0,7.0,2015.0,,,,,1.0,0.0,1.0,6.68,5.0
HOUSEHOLD_1_055_CA_2_validation,HOUSEHOLD_1_055,HOUSEHOLD_1,HOUSEHOLD,CA_2,CA,1622,0,2015-07-08,11523.0,Wednesday,5.0,7.0,2015.0,,,,,1.0,0.0,1.0,3.97,5.0
HOUSEHOLD_1_260_TX_1_validation,HOUSEHOLD_1_260,HOUSEHOLD_1,HOUSEHOLD,TX_1,TX,1622,0,2015-07-08,11523.0,Wednesday,5.0,7.0,2015.0,,,,,1.0,0.0,1.0,2.97,5.0
HOUSEHOLD_1_280_WI_2_validation,HOUSEHOLD_1_280,HOUSEHOLD_1,HOUSEHOLD,WI_2,WI,1622,2,2015-07-08,11523.0,Wednesday,5.0,7.0,2015.0,,,,,1.0,0.0,1.0,4.97,5.0
HOUSEHOLD_1_329_WI_3_validation,HOUSEHOLD_1_329,HOUSEHOLD_1,HOUSEHOLD,WI_3,WI,1622,1,2015-07-08,11523.0,Wednesday,5.0,7.0,2015.0,,,,,1.0,0.0,1.0,4.94,5.0
HOUSEHOLD_1_488_TX_3_validation,HOUSEHOLD_1_488,HOUSEHOLD_1,HOUSEHOLD,TX_3,TX,1622,1,2015-07-08,11523.0,Wednesday,5.0,7.0,2015.0,,,,,1.0,0.0,1.0,9.98,5.0
HOUSEHOLD_2_164_CA_1_validation,HOUSEHOLD_2_164,HOUSEHOLD_2,HOUSEHOLD,CA_1,CA,1622,0,2015-07-08,11523.0,Wednesday,5.0,7.0,2015.0,,,,,1.0,0.0,1.0,8.47,5.0
HOUSEHOLD_2_328_TX_1_validation,HOUSEHOLD_2_328,HOUSEHOLD_2,HOUSEHOLD,TX_1,TX,1622,0,2015-07-08,11523.0,Wednesday,5.0,7.0,2015.0,,,,,1.0,0.0,1.0,7.47,5.0
HOUSEHOLD_2_408_TX_3_validation,HOUSEHOLD_2_408,HOUSEHOLD_2,HOUSEHOLD,TX_3,TX,1622,1,2015-07-08,11523.0,Wednesday,5.0,7.0,2015.0,,,,,1.0,0.0,1.0,8.48,5.0
HOUSEHOLD_2_476_CA_1_validation,HOUSEHOLD_2_476,HOUSEHOLD_2,HOUSEHOLD,CA_1,CA,1622,0,2015-07-08,11523.0,Wednesday,5.0,7.0,2015.0,,,,,1.0,0.0,1.0,3.97,5.0
FOODS_1_006_TX_3_validation,FOODS_1_006,FOODS_1,FOODS,TX_3,TX,1623,3,2015-07-09,11523.0,Thursday,6.0,7.0,2015.0,,,,,1.0,1.0,1.0,2.24,6.0
FOODS_1_061_TX_1_validation,FOODS_1_061,FOODS_1,FOODS,TX_1,TX,1623,2,2015-07-09,11523.0,Thursday,6.0,7.0,2015.0,,,,,1.0,1.0,1.0,2.24,6.0
FOODS_1_088_TX_3_validation,FOODS_1_088,FOODS_1,FOODS,TX_3,TX,1623,0,2015-07-09,11523.0,Thursday,6.0,7.0,2015.0,,,,,1.0,1.0,1.0,5.28,6.0
FOODS_3_302_WI_1_validation,FOODS_3_302,FOODS_3,FOODS,WI_1,WI,1623,5,2015-07-09,11523.0,Thursday,6.0,7.0,2015.0,,,,,1.0,1.0,1.0,1.5,6.0
FOODS_3_446_TX_2_validation,FOODS_3_446,FOODS_3,FOODS,TX_2,TX,1623,6,2015-07-09,11523.0,Thursday,6.0,7.0,2015.0,,,,,1.0,1.0,1.0,1.18,6.0
FOODS_3_610_WI_2_validation,FOODS_3_610,FOODS_3,FOODS,WI_2,WI,1623,0,2015-07-09,11523.0,Thursday,6.0,7.0,2015.0,,,,,1.0,1.0,1.0,1.98,6.0
FOODS_3_783_WI_3_validation,FOODS_3_783,FOODS_3,FOODS,WI_3,WI,1623,0,2015-07-09,11523.0,Thursday,6.0,7.0,2015.0,,,,,1.0,1.0,1.0,5.44,6.0
HOBBIES_1_035_WI_2_validation,HOBBIES_1_035,HOBBIES_1,HOBBIES,WI_2,WI,1623,0,2015-07-09,11523.0,Thursday,6.0,7.0,2015.0,,,,,1.0,1.0,1.0,2.12,6.0
HOBBIES_1_163_CA_2_validation,HOBBIES_1_163,HOBBIES_1,HOBBIES,CA_2,CA,1623,0,2015-07-09,11523.0,Thursday,6.0,7.0,2015.0,,,,,1.0,1.0,1.0,9.42,6.0
HOBBIES_1_321_CA_1_validation,HOBBIES_1_321,HOBBIES_1,HOBBIES,CA_1,CA,1623,1,2015-07-09,11523.0,Thursday,6.0,7.0,2015.0,,,,,1.0,1.0,1.0,6.68,6.0
HOUSEHOLD_1_055_CA_2_validation,HOUSEHOLD_1_055,HOUSEHOLD_1,HOUSEHOLD,CA_2,CA,1623,0,2015-07-09,11523.0,Thursday,6.0,7.0,2015.0,,,,,1.0,1.0,1.0,3.97,6.0
HOUSEHOLD_1_260_TX_1_validation,HOUSEHOLD_1_260,HOUSEHOLD_1,HOUSEHOLD,TX_1,TX,1623,0,2015-07-09,11523.0,Thursday,6.0,7.0,2015.0,,,,,1.0,1.0,1.0,2.97,6.0
HOUSEHOLD_1_280_WI_2_validation,HOUSEHOLD_1_280,HOUSEHOLD_1,HOUSEHOLD,WI_2,WI,1623,1,2015-07-09,11523.0,Thursday,6.0,7.0,2015.0,,,,,1.0,1.0,1.0,4.97,6.0
HOUSEHOLD_1_329_WI_3_validation,HOUSEHOLD_1_329,HOUSEHOLD_1,HOUSEHOLD,WI_3,WI,1623,2,2015-07-09,11523.0,Thursday,6.0,7.0,2015.0,,,,,1.0,1.0,1.0,4.94,6.0
HOUSEHOLD_1_488_TX_3_validation,HOUSEHOLD_1_488,HOUSEHOLD_1,HOUSEHOLD,TX_3,TX,1623,1,2015-07-09,11523.0,Thursday,6.0,7.0,2015.0,,,,,1.0,1.0,1.0,9.98,6.0
HOUSEHOLD_2_164_CA_1_validation,HOUSEHOLD_2_164,HOUSEHOLD_2,HOUSEHOLD,CA_1,CA,1623,0,2015-07-09,11523.0,Thursday,6.0,7.0,2015.0,,,,,1.0,1.0,1.0,8.47,6.0
HOUSEHOLD_2_328_TX_1_validation,HOUSEHOLD_2_328,HOUSEHOLD_2,HOUSEHOLD,TX_1,TX,1623,0,2015-07-09,11523.0,Thursday,6.0,7.0,2015.0,,,,,1.0,1.0,1.0,7.47,6.0
HOUSEHOLD_2_408_TX_3_validation,HOUSEHOLD_2_408,HOUSEHOLD_2,HOUSEHOLD,TX_3,TX,1623,1,2015-07-09,11523.0,Thursday,6.0,7.0,2015.0,,,,,1.0,1.0,1.0,8.48,6.0
HOUSEHOLD_2_476_CA_1_validation,HOUSEHOLD_2_476,HOUSEHOLD_2,HOUSEHOLD,CA_1,CA,1623,1,2015-07-09,11523.0,Thursday,6.0,7.0,2015.0,,,,,1.0,1.0,1.0,3.97,6.0
FOODS_1_006_TX_3_validation,FOODS_1_006,FOODS_1,FOODS,TX_3,TX,1624,1,2015-07-10,11523.0,Friday,7.0,7.0,2015.0,,,,,1.0,0.0,0.0,2.24,7.0
FOODS_1_061_TX_1_validation,FOODS_1_061,FOODS_1,FOODS,TX_1,TX,1624,3,2015-07-10,11523.0,Friday,7.0,7.0,2015.0,,,,,1.0,0.0,0.0,2.24,7.0
FOODS_1_088_TX_3_validation,FOODS_1_088,FOODS_1,FOODS,TX_3,TX,1624,0,2015-07-10,11523.0,Friday,7.0,7.0,2015.0,,,,,1.0,0.0,0.0,5.28,7.0
FOODS_3_302_WI_1_validation,FOODS_3_302,FOODS_3,FOODS,WI_1,WI,1624,9,2015-07-10,11523.0,Friday,7.0,7.0,2015.0,,,,,1.0,0.0,0.0,1.5,7.0
FOODS_3_446_TX_2_validation,FOODS_3_446,FOODS_3,FOODS,TX_2,TX,1624,3,2015-07-10,11523.0,Friday,7.0,7.0,2015.0,,,,,1.0,0.0,0.0,1.18,7.0
FOODS_3_610_WI_2_validation,FOODS_3_610,FOODS_3,FOODS,WI_2,WI,1624,2,2015-07-10,11523.0,Friday,7.0,7.0,2015.0,,,,,1.0,0.0,0.0,1.98,7.0
FOODS_3_783_WI_3_validation,FOODS_3_783,FOODS_3,FOODS,WI_3,WI,1624,3,2015-07-10,11523.0,Friday,7.0,7.0,2015.0,,,,,1.0,0.0,0.0,5.44,7.0
HOBBIES_1_035_WI_2_validation,HOBBIES_1_035,HOBBIES_1,HOBBIES,WI_2,WI,1624,0,2015-07-10,11523.0,Friday,7.0,7.0,2015.0,,,,,1.0,0.0,0.0,2.12,7.0
HOBBIES_1_163_CA_2_validation,HOBBIES_1_163,HOBBIES_1,HOBBIES,CA_2,CA,1624,0,2015-07-10,11523.0,Friday,7.0,7.0,2015.0,,,,,1.0,0.0,0.0,9.42,7.0
HOBBIES_1_321_CA_1_validation,HOBBIES_1_321,HOBBIES_1,HOBBIES,CA_1,CA,1624,2,2015-07-10,11523.0,Friday,7.0,7.0,2015.0,,,,,1.0,0.0,0.0,6.68,7.0
HOUSEHOLD_1_055_CA_2_validation,HOUSEHOLD_1_055,HOUSEHOLD_1,HOUSEHOLD,CA_2,CA,1624,0,2015-07-10,11523.0,Friday,7.0,7.0,2015.0,,,,,1.0,0.0,0.0,3.97,7.0
HOUSEHOLD_1_260_TX_1_validation,HOUSEHOLD_1_260,HOUSEHOLD_1,HOUSEHOLD,TX_1,TX,1624,0,2015-07-10,11523.0,Friday,7.0,7.0,2015.0,,,,,1.0,0.0,0.0,2.97,7.0
HOUSEHOLD_1_280_WI_2_validation,HOUSEHOLD_1_280,HOUSEHOLD_1,HOUSEHOLD,WI_2,WI,1624,3,2015-07-10,11523.0,Friday,7.0,7.0,2015.0,,,,,1.0,0.0,0.0,4.97,7.0
HOUSEHOLD_1_329_WI_3_validation,HOUSEHOLD_1_329,HOUSEHOLD_1,HOUSEHOLD,WI_3,WI,1624,2,2015-07-10,11523.0,Friday,7.0,7.0,2015.0,,,,,1.0,0.0,0.0,4.94,7.0
HOUSEHOLD_1_488_TX_3_validation,HOUSEHOLD_1_488,HOUSEHOLD_1,HOUSEHOLD,TX_3,TX,1624,1,2015-07-10,11523.0,Friday,7.0,7.0,2015.0,,,,,1.0,0.0,0.0,9.98,7.0
HOUSEHOLD_2_164_CA_1_validation,HOUSEHOLD_2_164,HOUSEHOLD_2,HOUSEHOLD,CA_1,CA,1624,0,2015-07-10,11523.0,Friday,7.0,7.0,2015.0,,,,,1.0,0.0,0.0,8.47,7.0
HOUSEHOLD_2_328_TX_1_validation,HOUSEHOLD_2_328,HOUSEHOLD_2,HOUSEHOLD,TX_1,TX,1624,0,2015-07-10,11523.0,Friday,7.0,7.0,2015.0,,,,,1.0,0.0,0.0,7.47,7.0
HOUSEHOLD_2_408_TX_3_validation,HOUSEHOLD_2_408,HOUSEHOLD_2,HOUSEHOLD,TX_3,TX,1624,0,2015-07-10,11523.0,Friday,7.0,7.0,2015.0,,,,,1.0,0.0,0.0,8.48,7.0
HOUSEHOLD_2_476_CA_1_validation,HOUSEHOLD_2_476,HOUSEHOLD_2,HOUSEHOLD,CA_1,CA,1624,0,2015-07-10,11523.0,Friday,7.0,7.0,2015.0,,,,,1.0,0.0,0.0,3.97,7.0
FOODS_1_006_TX_3_validation,FOODS_1_006,FOODS_1,FOODS,TX_3,TX,1625,0,2015-07-11,11524.0,Saturday,1.0,7.0,2015.0,,,,,0.0,1.0,1.0,2.24,1.0
FOODS_1_061_TX_1_validation,FOODS_1_061,FOODS_1,FOODS,TX_1,TX,1625,1,2015-07-11,11524.0,Saturday,1.0,7.0,2015.0,,,,,0.0,1.0,1.0,2.24,1.0
FOODS_1_088_TX_3_validation,FOODS_1_088,FOODS_1,FOODS,TX_3,TX,1625,0,2015-07-11,11524.0,Saturday,1.0,7.0,2015.0,,,,,0.0,1.0,1.0,5.28,1.0
FOODS_3_302_WI_1_validation,FOODS_3_302,FOODS_3,FOODS,WI_1,WI,1625,10,2015-07-11,11524.0,Saturday,1.0,7.0,2015.0,,,,,0.0,1.0,1.0,1.5,1.0
FOODS_3_446_TX_2_validation,FOODS_3_446,FOODS_3,FOODS,TX_2,TX,1625,5,2015-07-11,11524.0,Saturday,1.0,7.0,2015.0,,,,,0.0,1.0,1.0,1.18,1.0
FOODS_3_610_WI_2_validation,FOODS_3_610,FOODS_3,FOODS,WI_2,WI,1625,3,2015-07-11,11524.0,Saturday,1.0,7.0,2015.0,,,,,0.0,1.0,1.0,1.98,1.0
FOODS_3_783_WI_3_validation,FOODS_3_783,FOODS_3,FOODS,WI_3,WI,1625,4,2015-07-11,11524.0,Saturday,1.0,7.0,2015.0,,,,,0.0,1.0,1.0,5.44,1.0
HOBBIES_1_035_WI_2_validation,HOBBIES_1_035,HOBBIES_1,HOBBIES,WI_2,WI,1625,0,2015-07-11,11524.0,Saturday,1.0,7.0,2015.0,,,,,0.0,1.0,1.0,2.12,1.0
HOBBIES_1_163_CA_2_validation,HOBBIES_1_163,HOBBIES_1,HOBBIES,CA_2,CA,1625,1,2015-07-11,11524.0,Saturday,1.0,7.0,2015.0,,,,,0.0,1.0,1.0,9.42,1.0
HOBBIES_1_321_CA_1_validation,HOBBIES_1_321,HOBBIES_1,HOBBIES,CA_1,CA,1625,0,2015-07-11,11524.0,Saturday,1.0,7.0,2015.0,,,,,0.0,1.0,1.0,6.68,1.0
HOUSEHOLD_1_055_CA_2_validation,HOUSEHOLD_1_055,HOUSEHOLD_1,HOUSEHOLD,CA_2,CA,1625,2,2015-07-11,11524.0,Saturday,1.0,7.0,2015.0,,,,,0.0,1.0,1.0,3.97,1.0
HOUSEHOLD_1_260_TX_1_validation,HOUSEHOLD_1_260,HOUSEHOLD_1,HOUSEHOLD,TX_1,TX,1625,0,2015-07-11,11524.0,Saturday,1.0,7.0,2015.0,,,,,0.0,1.0,1.0,2.97,1.0
HOUSEHOLD_1_280_WI_2_validation,HOUSEHOLD_1_280,HOUSEHOLD_1,HOUSEHOLD,WI_2,WI,1625,1,2015-07-11,11524.0,Saturday,1.0,7.0,2015.0,,,,,0.0,1.0,1.0,4.97,1.0
HOUSEHOLD_1_329_WI_3_validation,HOUSEHOLD_1_329,HOUSEHOLD_1,HOUSEHOLD,WI_3,WI,1625,1,2015-07-11,11524.0,Saturday,1.0,7.0,2015.0,,,,,0.0,1.0,1.0,4.94,1.0
HOUSEHOLD_1_488_TX_3_validation,HOUSEHOLD_1_488,HOUSEHOLD_1,HOUSEHOLD,TX_3,TX,1625,0,2015-07-11,11524.0,Saturday,1.0,7.0,2015.0,,,,,0.0,1.0,1.0,9.98,1.0
HOUSEHOLD_2_164_CA_1_validation,HOUSEHOLD_2_164,HOUSEHOLD_2,HOUSEHOLD,CA_1,CA,1625,0,2015-07-11,11524.0,Saturday,1.0,7.0,2015.0,,,,,0.0,1.0,1.0,8.47,1.0
HOUSEHOLD_2_328_TX_1_validation,HOUSEHOLD_2_328,HOUSEHOLD_2,HOUSEHOLD,TX_1,TX,1625,0,2015-07-11,11524.0,Saturday,1.0,7.0,2015.0,,,,,0.0,1.0,1.0,7.47,1.0
HOUSEHOLD_2_408_TX_3_validation,HOUSEHOLD_2_408,HOUSEHOLD_2,HOUSEHOLD,TX_3,TX,1625,0,2015-07-11,11524.0,Saturday,1.0,7.0,2015.0,,,,,0.0,1.0,1.0,8.48,1.0
HOUSEHOLD_2_476_CA_1_validation,HOUSEHOLD_2_476,HOUSEHOLD_2,HOUSEHOLD,CA_1,CA,1625,0,2015-07-11,11524.0,Saturday,1.0,7.0,2015.0,,,,,0.0,1.0,1.0,2.84,1.0
FOODS_1_006_TX_3_validation,FOODS_1_006,FOODS_1,FOODS,TX_3,TX,1626,1,2015-07-12,11524.0,Sunday,2.0,7.0,2015.0,,,,,0.0,1.0,1.0,2.24,2.0
FOODS_1_061_TX_1_validation,FOODS_1_061,FOODS_1,FOODS,TX_1,TX,1626,3,2015-07-12,11524.0,Sunday,2.0,7.0,2015.0,,,,,0.0,1.0,1.0,2.24,2.0
FOODS_1_088_TX_3_validation,FOODS_1_088,FOODS_1,FOODS,TX_3,TX,1626,0,2015-07-12,11524.0,Sunday,2.0,7.0,2015.0,,,,,0.0,1.0,1.0,5.28,2.0
FOODS_3_302_WI_1_validation,FOODS_3_302,FOODS_3,FOODS,WI_1,WI,1626,0,2015-07-12,11524.0,Sunday,2.0,7.0,2015.0,,,,,0.0,1.0,1.0,1.5,2.0
FOODS_3_446_TX_2_validation,FOODS_3_446,FOODS_3,FOODS,TX_2,TX,1626,0,2015-07-12,11524.0,Sunday,2.0,7.0,2015.0,,,,,0.0,1.0,1.0,1.18,2.0
FOODS_3_610_WI_2_validation,FOODS_3_610,FOODS_3,FOODS,WI_2,WI,1626,1,2015-07-12,11524.0,Sunday,2.0,7.0,2015.0,,,,,0.0,1.0,1.0,1.98,2.0
FOODS_3_783_WI_3_validation,FOODS_3_783,FOODS_3,FOODS,WI_3,WI,1626,8,2015-07-12,11524.0,Sunday,2.0,7.0,2015.0,,,,,0.0,1.0,1.0,5.44,2.0
HOBBIES_1_035_WI_2_validation,HOBBIES_1_035,HOBBIES_1,HOBBIES,WI_2,WI,1626,0,2015-07-12,11524.0,Sunday,2.0,7.0,2015.0,,,,,0.0,1.0,1.0,2.12,2.0
HOBBIES_1_163_CA_2_validation,HOBBIES_1_163,HOBBIES_1,HOBBIES,CA_2,CA,1626,1,2015-07-12,11524.0,Sunday,2.0,7.0,2015.0,,,,,0.0,1.0,1.0,9.42,2.0
HOBBIES_1_321_CA_1_validation,HOBBIES_1_321,HOBBIES_1,HOBBIES,CA_1,CA,1626,0,2015-07-12,11524.0,Sunday,2.0,7.0,2015.0,,,,,0.0,1.0,1.0,6.68,2.0
HOUSEHOLD_1_055_CA_2_validation,HOUSEHOLD_1_055,HOUSEHOLD_1,HOUSEHOLD,CA_2,CA,1626,6,2015-07-12,11524.0,Sunday,2.0,7.0,2015.0,,,,,0.0,1.0,1.0,3.97,2.0
HOUSEHOLD_1_260_TX_1_validation,HOUSEHOLD_1_260,HOUSEHOLD_1,HOUSEHOLD,TX_1,TX,1626,0,2015-07-12,11524.0,Sunday,2.0,7.0,2015.0,,,,,0.0,1.0,1.0,2.97,2.0
HOUSEHOLD_1_280_WI_2_validation,HOUSEHOLD_1_280,HOUSEHOLD_1,HOUSEHOLD,WI_2,WI,1626,3,2015-07-12,11524.0,Sunday,2.0,7.0,2015.0,,,,,0.0,1.0,1.0,4.97,2.0
HOUSEHOLD_1_329_WI_3_validation,HOUSEHOLD_1_329,HOUSEHOLD_1,HOUSEHOLD,WI_3,WI,1626,1,2015-07-12,11524.0,Sunday,2.0,7.0,2015.0,,,,,0.0,1.0,1.0,4.94,2.0
HOUSEHOLD_1_488_TX_3_validation,HOUSEHOLD_1_488,HOUSEHOLD_1,HOUSEHOLD,TX_3,TX,1626,2,2015-07-12,11524.0,Sunday,2.0,7.0,2015.0,,,,,0.0,1.0,1.0,9.98,2.0
HOUSEHOLD_2_164_CA_1_validation,HOUSEHOLD_2_164,HOUSEHOLD_2,HOUSEHOLD,CA_1,CA,1626,1,2015-07-12,11524.0,Sunday,2.0,7.0,2015.0,,,,,0.0,1.0,1.0,8.47,2.0
HOUSEHOLD_2_328_TX_1_validation,HOUSEHOLD_2_328,HOUSEHOLD_2,HOUSEHOLD,TX_1,TX,1626,0,2015-07-12,11524.0,Sunday,2.0,7.0,2015.0,,,,,0.0,1.0,1.0,7.47,2.0
HOUSEHOLD_2_408_TX_3_validation,HOUSEHOLD_2_408,HOUSEHOLD_2,HOUSEHOLD,TX_3,TX,1626,0,2015-07-12,11524.0,Sunday,2.0,7.0,2015.0,,,,,0.0,1.0,1.0,8.48,2.0
HOUSEHOLD_2_476_CA_1_validation,HOUSEHOLD_2_476,HOUSEHOLD_2,HOUSEHOLD,CA_1,CA,1626,0,2015-07-12,11524.0,Sunday,2.0,7.0,2015.0,,,,,0.0,1.0,1.0,2.84,2.0
FOODS_1_006_TX_3_validation,FOODS_1_006,FOODS_1,FOODS,TX_3,TX,1627,0,2015-07-13,11524.0,Monday,3.0,7.0,2015.0,,,,,0.0,1.0,0.0,2.24,3.0
FOODS_1_061_TX_1_validation,FOODS_1_061,FOODS_1,FOODS,TX_1,TX,1627,0,2015-07-13,11524.0,Monday,3.0,7.0,2015.0,,,,,0.0,1.0,0.0,2.24,3.0
FOODS_1_088_TX_3_validation,FOODS_1_088,FOODS_1,FOODS,TX_3,TX,1627,0,2015-07-13,11524.0,Monday,3.0,7.0,2015.0,,,,,0.0,1.0,0.0,5.28,3.0
FOODS_3_302_WI_1_validation,FOODS_3_302,FOODS_3,FOODS,WI_1,WI,1627,2,2015-07-13,11524.0,Monday,3.0,7.0,2015.0,,,,,0.0,1.0,0.0,1.5,3.0
FOODS_3_446_TX_2_validation,FOODS_3_446,FOODS_3,FOODS,TX_2,TX,1627,9,2015-07-13,11524.0,Monday,3.0,7.0,2015.0,,,,,0.0,1.0,0.0,1.18,3.0
